# The portion FNDDS calls typical for each food, in grams. Generated by
# tools/TypicalPortionQuery. Do not edit by hand.
# Source: "stated" is the catalogue's own Quantity-not-specified amount;
# "median" is the middle of the portions it does list, for foods with no default.
# The grade is NOT computed on this. A letter is per 100 g and does not move with
# how much was eaten (ComponentStrategy). This is what the product shows beside it.
FdcId,Grams,Source,Description
2706740,163,stated,"Szechuan beef"
2706741,163,stated,"Hunan beef"
2706742,165,stated,"Beef chow mein or chop suey, no noodles"
2706743,121,stated,"Kung Pao beef"
2706744,163,stated,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce"
2706745,163,stated,"Beef, tofu, and vegetables excluding carrots, broccoli,  and dark-green leafy; no potatoes, soy-based sauce"
2706746,189,stated,"Beef and vegetables, Hawaiian style"
2706747,163,stated,"Pepper steak"
2706748,143,stated,"Beef, ground, with egg and onion"
2706749,136,stated,"Beef salad"
2706750,153,stated,"Beef taco filling: beef, cheese, tomato, taco sauce"
2706751,121,stated,"Stir fried beef and vegetables in soy sauce"
2706752,189,stated,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy"
2706753,189,stated,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy"
2706754,134,stated,"Beef steak with onions, Puerto Rican style"
2706755,150,stated,"Cabbage with ham hocks"
2706756,137,stated,"Ham or pork salad"
2706757,110,stated,"Frankfurters or hot dogs and sauerkraut"
2706758,121,stated,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce"
2706759,108,stated,"Greens with ham or pork"
2706760,163,stated,"Pork, tofu, and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-base sauce"
2706761,189,stated,"Pork and vegetables, Hawaiian style"
2706762,121,stated,"Pork and watercress with soy-based sauce"
2706763,121,stated,"Kung Pao pork"
2706764,113,stated,"Moo Shu pork, without Chinese pancake"
2706765,192,stated,"Pork and onions with soy-based sauce"
2706766,142,stated,"Pork hash"
2706767,121,stated,"Ham and vegetables including carrots broccoli, and/or dark- green leafy; no potatoes, no sauce"
2706768,122,stated,"Ham and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce"
2706769,121,stated,"Pork and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce"
2706770,163,stated,"Pork, tofu, and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce"
2706771,165,stated,"Pork chow mein or chop suey, no noodles"
2706772,187,stated,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce"
2706773,187,stated,"Pork and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce"
2706774,187,stated,"Sausage and vegetables including  carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce"
2706775,187,stated,"Sausage and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce"
2706776,115,stated,"Sausage and peppers, no sauce"
2706777,163,stated,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce"
2706778,163,stated,"Pork and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, soy-based sauce"
2706779,115,stated,"Pork shish kabob with vegetables, excluding potatoes"
2706780,115,stated,"Lamb shish kabob with vegetables, excluding potatoes"
2706781,162,stated,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce"
2706782,162,stated,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce"
2706783,154,stated,"Chicken or turkey shish kabob with vegetables, excluding potatoes"
2706784,246,stated,"Chicken or turkey creole, without rice"
2706785,252,stated,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy"
2706786,252,stated,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy"
2706787,241,stated,"Chicken or turkey a la king with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cream, white, or soup-based sauce"
2706788,241,stated,"Chicken or turkey a la king with vegetables excluding carrorts, broccoli, and dark-green leafy; no potatoes, cream, white, or soup-based sauce"
2706789,236,stated,"Chicken or turkey divan"
2706790,163,stated,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce"
2706791,163,stated,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce"
2706792,249,stated,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce"
2706793,249,stated,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce"
2706794,110,stated,"General Tso chicken"
2706795,162,stated,"Moo Goo Gai Pan"
2706796,121,stated,"Kung pao chicken"
2706797,181,stated,"Almond chicken"
2706798,165,stated,"Chicken or turkey chow mein or chop suey, no noodles"
2706799,113,stated,"Chicken or turkey salad, made with mayonnaise"
2706800,113,stated,"Chicken or turkey salad with nuts and/or fruits"
2706801,113,stated,"Chicken or turkey salad with egg"
2706802,113,stated,"Chicken or turkey salad, made with light mayonnaise"
2706803,113,stated,"Chicken or turkey salad, made with mayonnaise-type salad dressing"
2706804,113,stated,"Chicken or turkey salad, made with light mayonnaise-type salad dressing"
2706805,113,stated,"Chicken or turkey salad, made with creamy dressing"
2706806,113,stated,"Chicken or turkey salad, made with light creamy dressing"
2706807,113,stated,"Chicken or turkey salad, made with Italian dressing"
2706808,113,stated,"Chicken or turkey salad, made with light Italian dressing"
2706809,113,stated,"Chicken or turkey salad, made with any type of fat free dressing"
2706810,344,stated,"Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing"
2706811,315,stated,"Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing"
2706812,321,stated,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing"
2706813,324,stated,"Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing"
2706814,370,stated,"Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing"
2706815,370,stated,"Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing"
2706816,315,stated,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing"
2706817,346,stated,"Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing"
2706818,311,stated,"Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing"
2706819,314,stated,"Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing"
2706820,249,stated,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cheese sauce"
2706821,249,stated,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, cheese sauce"
2706822,223,stated,"Chicken or turkey fricassee, with sauce, no potatoes, potatoes reported separately, Puerto Rican style"
2706823,223,stated,"Chicken or turkey fricassee, no sauce, no potatoes, Puerto Rican style"
2706824,104,stated,"Crab salad"
2706825,91,stated,"Lobster salad"
2706826,104,stated,"Salmon salad"
2706827,165,stated,"Shrimp chow mein or chop suey, no noodles"
2706828,119,stated,"Tuna salad, made with mayonnaise"
2706829,119,stated,"Tuna salad, made with light mayonnaise"
2706830,119,stated,"Tuna salad, made with mayonnaise-type salad dressing"
2706831,119,stated,"Tuna salad, made with light mayonnaise-type salad dressing"
2706832,119,stated,"Tuna salad, made with creamy dressing"
2706833,119,stated,"Tuna salad, made with light creamy dressing"
2706834,119,stated,"Tuna salad, made with Italian dressing"
2706835,119,stated,"Tuna salad, made with light Italian dressing"
2706836,119,stated,"Tuna salad, made with any type of fat free dressing"
2706837,91,stated,"Shrimp salad"
2706838,104,stated,"Seafood salad"
2706839,119,stated,"Tuna salad with cheese"
2706840,119,stated,"Tuna salad with egg"
2706841,244,stated,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing"
2706842,332,stated,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing"
2706843,104,stated,"Crab salad made with imitation crab"
2706844,134,stated,"Fish, tofu, and vegetables, tempura"
2706845,332,stated,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing"
2706846,332,stated,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing"
2706847,332,stated,"Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing"
2706848,332,stated,"Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing"
2706849,85,stated,"Oysters Rockefeller"
2706850,117,stated,"Lomi salmon"
2706851,81,stated,"Shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce"
2706852,81,stated,"Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce"
2706853,163,stated,"Shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce"
2706854,163,stated,"Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce"
2706855,77,stated,"Shrimp shish kabob with vegetables, excluding potatoes"
2706856,123,stated,"Shrimp creole, no rice"
2706857,121,stated,"Kung Pao shrimp"
2706858,112,stated,"Tuna casserole with vegetables and mushroom sauce, no noodles"
2706859,163,stated,"Shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce"
2706860,163,stated,"Shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce"
2706861,112,stated,"Shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, mushroom sauce"
2706862,112,stated,"Shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, mushroom sauce"
2706863,112,stated,"Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce"
2706864,112,stated,"Fish and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, tomato-based sauce"
2706865,163,stated,"Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce"
2706866,163,stated,"Fish and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce"
2706867,77,stated,"Fish shish kabob with vegetables, excluding potatoes"
2706868,135,stated,"Fried fish with sauce, Puerto Rican style"
2706869,121,stated,"Lobster with sauce, Puerto Rican style"
2706870,90,stated,"Octopus salad, Puerto Rican style"
2706871,72,stated,"Codfish salad, Puerto Rican style, Serenata"
2706872,165,stated,"Chow mein or chop suey, NS as to type of meat, no noodles"
2706873,135,stated,"Lau lau"
2706874,402,stated,"Antipasto with ham, fish, cheese, vegetables"
2706875,156,stated,"Livers, chicken, chopped, with eggs and onion"
2706876,151,stated,"Liver, beef or calves, and onions"
2706877,180,stated,"Stewed chitterlings, Puerto Rican style"
2706878,260,stated,"Stewed gizzards, Puerto Rican style"
2706879,122,stated,"Gumbo, no rice"
2706880,115,stated,"Sandwich, NFS"
2706881,140,stated,"Sandwich wrap, NFS"
2706882,180,stated,"Barbecue sandwich, NFS"
2706883,185,stated,"Sloppy joe sandwich, on white bun"
2706884,185,stated,"Sloppy joe sandwich, on wheat bun"
2706885,180,stated,"Barbecue beef sandwich, on white bun"
2706886,180,stated,"Barbecue beef sandwich, on wheat bun"
2706887,60,stated,"Cheeseburger slider, from fast food"
2706888,165,stated,"Cheeseburger, NFS"
2706889,115,stated,"Cheeseburger, from fast food, 1 small patty"
2706890,110,stated,"Cheeseburger (Burger King)"
2706891,155,stated,"Whopper Jr with cheese (Burger King)"
2706892,110,stated,"Cheeseburger (McDonalds)"
2706893,100,stated,"Cheeseburger, from school cafeteria"
2706894,80,stated,"Cheeseburger slider"
2706895,135,stated,"Cheeseburger, on white bun, 1 small patty"
2706896,135,stated,"Cheeseburger, on wheat bun, 1 small patty"
2706897,165,stated,"Cheeseburger, from fast food, 1 medium patty"
2706898,170,stated,"Quarter Pounder (McDonalds)"
2706899,290,stated,"Whopper with cheese (Burger King)"
2706900,200,stated,"Quarter Pounder with cheese (McDonalds)"
2706901,165,stated,"Cheeseburger, on white bun, 1 medium patty"
2706902,165,stated,"Cheeseburger, on wheat bun, 1 medium patty"
2706903,210,stated,"Cheeseburger, on white bun, 1 large patty"
2706904,210,stated,"Cheeseburger, on wheat bun, 1 large patty"
2706905,205,stated,"Double cheeseburger, on white bun, 2 small patties"
2706906,205,stated,"Double cheeseburger, on wheat bun, 2 small patties"
2706907,270,stated,"Double cheeseburger, on white bun, 2 medium patties"
2706908,270,stated,"Double cheeseburger, on wheat bun, 2 medium patties"
2706909,210,stated,"Cheeseburger, from fast food, 1 large patty"
2706910,330,stated,"Double cheeseburger, on white bun, 2 large patties"
2706911,330,stated,"Double cheeseburger, on wheat bun, 2 large patties"
2706912,155,stated,"Double cheeseburger, from fast food, 2 small patties"
2706913,140,stated,"Double cheeseburger (Burger King)"
2706914,165,stated,"Double cheeseburger (McDonalds)"
2706915,140,stated,"McDouble (McDonalds)"
2706916,205,stated,"Big Mac (McDonalds)"
2706917,270,stated,"Double cheeseburger, from fast food, 2 medium patties"
2706918,330,stated,"Double cheeseburger, from fast food, 2 large patties"
2706919,50,stated,"Hamburger slider, from fast food"
2706920,145,stated,"Hamburger, NFS"
2706921,90,stated,"Hamburger, from fast food, 1 small patty"
2706922,100,stated,"Hamburger (Burger King)"
2706923,135,stated,"Whopper Jr (Burger King)"
2706924,100,stated,"Hamburger (McDonalds)"
2706925,90,stated,"Hamburger, from school cafeteria"
2706926,70,stated,"Hamburger slider"
2706927,115,stated,"Hamburger, on white bun, 1 small patty"
2706928,115,stated,"Hamburger, on wheat bun, 1 small patty"
2706929,145,stated,"Hamburger, from fast food, 1 medium patty"
2706930,175,stated,"Hamburger, from fast food, 1 large patty"
2706931,270,stated,"Whopper (Burger King)"
2706932,145,stated,"Hamburger, on white bun, 1 medium patty"
2706933,145,stated,"Hamburger, on wheat bun, 1 medium patty"
2706934,175,stated,"Hamburger, on white bun, 1 large patty"
2706935,175,stated,"Hamburger, on wheat bun, 1 large patty"
2706936,180,stated,"Double hamburger, on white bun, 2 small patties"
2706937,180,stated,"Double hamburger, on wheat bun, 2 small patties"
